id,visitors
air_00a91d42b08b08d9_2017-05-28,1.281086607461549
air_00a91d42b08b08d9_2017-05-29,2.873016520052046
air_00a91d42b08b08d9_2017-05-30,3.380413119562378
air_00a91d42b08b08d9_2017-05-31,3.1171507506799485
air_0164b9927d20bcc3_2017-04-23,0.5332366137226507
air_0164b9927d20bcc3_2017-04-24,1.421340450359088
air_0164b9927d20bcc3_2017-04-25,1.3292441495344336
air_0164b9927d20bcc3_2017-04-26,2.3240489140643947
air_0164b9927d20bcc3_2017-04-27,1.3782459391168778
air_0164b9927d20bcc3_2017-04-28,2.2201076199707144
air_0164b9927d20bcc3_2017-04-29,1.8059965095518413
air_0164b9927d20bcc3_2017-04-30,0.5332366137226507
air_0164b9927d20bcc3_2017-05-01,1.2675325864212128
air_0164b9927d20bcc3_2017-05-02,1.4019166962765663
air_0164b9927d20bcc3_2017-05-03,2.305037474796796
air_0164b9927d20bcc3_2017-05-04,1.2126279475410198
air_0164b9927d20bcc3_2017-05-05,2.355232692731953
air_0164b9927d20bcc3_2017-05-06,1.5320678782587533
air_0164b9927d20bcc3_2017-05-07,0.5323593523253578
air_0164b9927d20bcc3_2017-05-08,1.4049932808395456
air_0164b9927d20bcc3_2017-05-09,1.288737759245095
air_0164b9927d20bcc3_2017-05-10,2.269911307607906
air_0164b9927d20bcc3_2017-05-11,1.248311515240367
air_0164b9927d20bcc3_2017-05-12,2.186069845686482
air_0164b9927d20bcc3_2017-05-13,2.5914584100629794
air_0164b9927d20bcc3_2017-05-14,0.5323593523253578
air_0164b9927d20bcc3_2017-05-15,1.4049932808395456
air_0164b9927d20bcc3_2017-05-16,1.352015623639815
air_0164b9927d20bcc3_2017-05-17,2.269911307607906
air_0164b9927d20bcc3_2017-05-18,1.248311515240367
air_0164b9927d20bcc3_2017-05-19,2.186069845686482
air_0164b9927d20bcc3_2017-05-20,1.5320678782587533
air_0164b9927d20bcc3_2017-05-21,0.5323593523253578
air_0164b9927d20bcc3_2017-05-22,1.4049932808395456
air_0164b9927d20bcc3_2017-05-23,1.352015623639815
air_0164b9927d20bcc3_2017-05-24,2.269911307607906
air_0164b9927d20bcc3_2017-05-25,1.248311515240367
air_0164b9927d20bcc3_2017-05-26,2.186069845686482
air_0164b9927d20bcc3_2017-05-27,1.5320678782587533
air_0164b9927d20bcc3_2017-05-28,0.5323593523253578
air_0164b9927d20bcc3_2017-05-29,1.4049932808395456
air_0164b9927d20bcc3_2017-05-30,1.352015623639815
air_0164b9927d20bcc3_2017-05-31,2.269911307607906
air_0241aa3964b7f861_2017-04-23,2.492750526825913
air_0241aa3964b7f861_2017-04-24,2.703937894282022
air_0241aa3964b7f861_2017-04-25,2.749359337672043
air_0241aa3964b7f861_2017-04-26,2.398589099572408
air_0241aa3964b7f861_2017-04-27,0.5461711676552944
air_0241aa3964b7f861_2017-04-28,1.707962994807709
air_0241aa3964b7f861_2017-04-29,2.3121806538769305
air_0241aa3964b7f861_2017-04-30,2.492750526825913
air_0241aa3964b7f861_2017-05-01,2.579357241935672
air_0241aa3964b7f861_2017-05-02,2.7238239817742036
air_0241aa3964b7f861_2017-05-03,2.5800868129476178
air_0241aa3964b7f861_2017-05-04,0.5380146992018129
air_0241aa3964b7f861_2017-05-05,1.8186626211224943
air_0241aa3964b7f861_2017-05-06,2.6495084551099746
air_0241aa3964b7f861_2017-05-07,2.4818805975971996
air_0241aa3964b7f861_2017-05-08,2.579357241935672
air_0241aa3964b7f861_2017-05-09,2.7238239817742036
air_0241aa3964b7f861_2017-05-10,2.3865220217643235
air_0241aa3964b7f861_2017-05-11,0.4090921604266933
air_0241aa3964b7f861_2017-05-12,1.700755440224247
air_0241aa3964b7f861_2017-05-13,2.6495084551099746
air_0241aa3964b7f861_2017-05-14,2.4818805975971996
air_0241aa3964b7f861_2017-05-15,2.579357241935672
air_0241aa3964b7f861_2017-05-16,2.7238239817742036
air_0241aa3964b7f861_2017-05-17,2.3865220217643235
air_0241aa3964b7f861_2017-05-18,0.4090921604266933
air_0241aa3964b7f861_2017-05-19,1.700755440224247
air_0241aa3964b7f861_2017-05-20,2.6495084551099746
air_0241aa3964b7f861_2017-05-21,2.4818805975971996
air_0241aa3964b7f861_2017-05-22,2.579357241935672
air_0241aa3964b7f861_2017-05-23,2.7238239817742036
air_0241aa3964b7f861_2017-05-24,2.3865220217643235
air_0241aa3964b7f861_2017-05-25,0.4090921604266933
air_0241aa3964b7f861_2017-05-26,1.700755440224247
air_0241aa3964b7f861_2017-05-27,2.6495084551099746
air_0241aa3964b7f861_2017-05-28,2.4818805975971996
air_0241aa3964b7f861_2017-05-29,2.579357241935672
air_0241aa3964b7f861_2017-05-30,2.7238239817742036
air_0241aa3964b7f861_2017-05-31,2.3865220217643235
air_0328696196e46f18_2017-04-23,2.0461632250672466
air_0328696196e46f18_2017-04-24,2.3991493630947427
air_0328696196e46f18_2017-04-25,1.8878413070354685
air_0328696196e46f18_2017-04-26,2.637347636047092
air_0328696196e46f18_2017-04-27,2.4622346325043627
air_0328696196e46f18_2017-04-28,2.7300394840440405
air_0328696196e46f18_2017-04-29,2.619376224938223
air_0328696196e46f18_2017-04-30,2.0461632250672466
air_0328696196e46f18_2017-05-01,2.3843219807787244
air_0328696196e46f18_2017-05-02,1.770164939349936
air_0328696196e46f18_2017-05-03,2.780217557722479
air_0328696196e46f18_2017-05-04,2.9546764558268035
air_0328696196e46f18_2017-05-05,2.614567962068638
air_0328696196e46f18_2017-05-06,2.189823218363729
air_0328696196e46f18_2017-05-07,2.0430582075644286
air_0328696196e46f18_2017-05-08,2.3843219807787244
air_0328696196e46f18_2017-05-09,1.770164939349936
air_0328696196e46f18_2017-05-10,2.6280390559746336
air_0328696196e46f18_2017-05-11,2.4591296150015447
air_0328696196e46f18_2017-05-12,2.6123631163585084
air_0328696196e46f18_2017-05-13,2.189823218363729
air_0328696196e46f18_2017-05-14,2.0430582075644286
air_0328696196e46f18_2017-05-15,2.3843219807787244
air_0328696196e46f18_2017-05-16,1.770164939349936
air_0328696196e46f18_2017-05-17,2.6280390559746336
air_0328696196e46f18_2017-05-18,2.4591296150015447
air_0328696196e46f18_2017-05-19,2.6123631163585084
air_0328696196e46f18_2017-05-20,2.189823218363729
air_0328696196e46f18_2017-05-21,2.0430582075644286
air_0328696196e46f18_2017-05-22,2.3843219807787244
air_0328696196e46f18_2017-05-23,1.770164939349936
air_0328696196e46f18_2017-05-24,2.6280390559746336
air_0328696196e46f18_2017-05-25,2.4591296150015447
air_0328696196e46f18_2017-05-26,2.6123631163585084
air_0328696196e46f18_2017-05-27,2.189823218363729
air_0328696196e46f18_2017-05-28,2.0430582075644286
air_0328696196e46f18_2017-05-29,2.3843219807787244
air_0328696196e46f18_2017-05-30,1.770164939349936
air_0328696196e46f18_2017-05-31,2.6280390559746336
air_034a3d5b40d5b1b1_2017-04-23,3.7662025722730346
air_034a3d5b40d5b1b1_2017-04-24,2.5427687422874192
air_034a3d5b40d5b1b1_2017-04-25,2.4388674660313083
air_034a3d5b40d5b1b1_2017-04-26,3.4261510867627614
air_034a3d5b40d5b1b1_2017-04-27,2.6912234600815728
air_034a3d5b40d5b1b1_2017-04-28,3.340125601432582
air_034a3d5b40d5b1b1_2017-04-29,3.898945929977119
air_034a3d5b40d5b1b1_2017-04-30,3.7662025722730346
air_034a3d5b40d5b1b1_2017-05-01,2.6449853848521414
air_034a3d5b40d5b1b1_2017-05-02,2.4357624485284903
air_034a3d5b40d5b1b1_2017-05-03,4.198644913524261
air_034a3d5b40d5b1b1_2017-05-04,3.5343666285502575
air_034a3d5b40d5b1b1_2017-05-05,3.497318386221904
air_034a3d5b40d5b1b1_2017-05-06,3.611866454142105
air_034a3d5b40d5b1b1_2017-05-07,3.6304354837101753
air_034a3d5b40d5b1b1_2017-05-08,2.6449853848521414
air_034a3d5b40d5b1b1_2017-05-09,2.4357624485284903
air_034a3d5b40d5b1b1_2017-05-10,3.379465050168071
air_034a3d5b40d5b1b1_2017-05-11,2.687050760735769
air_034a3d5b40d5b1b1_2017-05-12,3.325266006586449
air_034a3d5b40d5b1b1_2017-05-13,3.611866454142105
air_034a3d5b40d5b1b1_2017-05-14,3.6304354837101753
air_034a3d5b40d5b1b1_2017-05-15,2.6449853848521414
air_034a3d5b40d5b1b1_2017-05-16,2.4357624485284903
air_034a3d5b40d5b1b1_2017-05-17,3.379465050168071
air_034a3d5b40d5b1b1_2017-05-18,2.687050760735769
air_034a3d5b40d5b1b1_2017-05-19,3.325266006586449
air_034a3d5b40d5b1b1_2017-05-20,3.611866454142105
air_034a3d5b40d5b1b1_2017-05-21,3.6304354837101753
air_034a3d5b40d5b1b1_2017-05-22,2.6449853848521414
air_034a3d5b40d5b1b1_2017-05-23,2.4357624485284903
air_034a3d5b40d5b1b1_2017-05-24,3.379465050168071
air_034a3d5b40d5b1b1_2017-05-25,2.687050760735769
air_034a3d5b40d5b1b1_2017-05-26,3.325266006586449
air_034a3d5b40d5b1b1_2017-05-27,3.611866454142105
air_034a3d5b40d5b1b1_2017-05-28,3.6304354837101753
air_034a3d5b40d5b1b1_2017-05-29,2.6449853848521414
air_034a3d5b40d5b1b1_2017-05-30,2.4357624485284903
air_034a3d5b40d5b1b1_2017-05-31,3.379465050168071
air_036d4f1ee7285390_2017-04-23,3.1732334711695027
air_036d4f1ee7285390_2017-04-24,2.6011285345024153
air_036d4f1ee7285390_2017-04-25,3.466344196711355
air_036d4f1ee7285390_2017-04-26,3.669801154313358
air_036d4f1ee7285390_2017-04-27,2.7965504168225843
air_036d4f1ee7285390_2017-04-28,3.0515794486084817
air_036d4f1ee7285390_2017-04-29,2.377928121128592
air_036d4f1ee7285390_2017-04-30,3.1732334711695027
air_036d4f1ee7285390_2017-05-01,2.597259250884338
air_036d4f1ee7285390_2017-05-02,3.462474913093278
air_036d4f1ee7285390_2017-05-03,3.854365588814253
air_036d4f1ee7285390_2017-05-04,3.6452149588569775
air_036d4f1ee7285390_2017-05-05,2.423426020413534
air_036d4f1ee7285390_2017-05-06,3.191709940434797
air_036d4f1ee7285390_2017-05-07,3.165314045589656
air_036d4f1ee7285390_2017-05-08,2.597259250884338
air_036d4f1ee7285390_2017-05-09,3.462474913093278
air_036d4f1ee7285390_2017-05-10,3.662101172322155
air_036d4f1ee7285390_2017-05-11,2.7926811332045074
air_036d4f1ee7285390_2017-05-12,3.0409873012940922
air_036d4f1ee7285390_2017-05-13,3.191709940434797
air_036d4f1ee7285390_2017-05-14,3.165314045589656
air_036d4f1ee7285390_2017-05-15,2.597259250884338
air_036d4f1ee7285390_2017-05-16,3.462474913093278
air_036d4f1ee7285390_2017-05-17,3.662101172322155
air_036d4f1ee7285390_2017-05-18,2.7926811332045074
air_036d4f1ee7285390_2017-05-19,3.0409873012940922
air_036d4f1ee7285390_2017-05-20,3.191709940434797
air_036d4f1ee7285390_2017-05-21,3.165314045589656
air_036d4f1ee7285390_2017-05-22,2.597259250884338
air_036d4f1ee7285390_2017-05-23,3.462474913093278
air_036d4f1ee7285390_2017-05-24,3.662101172322155
air_036d4f1ee7285390_2017-05-25,2.7926811332045074
air_036d4f1ee7285390_2017-05-26,3.0409873012940922
air_036d4f1ee7285390_2017-05-27,3.191709940434797
air_036d4f1ee7285390_2017-05-28,3.165314045589656
air_036d4f1ee7285390_2017-05-29,2.597259250884338
air_036d4f1ee7285390_2017-05-30,3.462474913093278
air_036d4f1ee7285390_2017-05-31,3.662101172322155
air_0382c794b73b51ad_2017-04-23,3.6835827529533196
air_0382c794b73b51ad_2017-04-24,3.050057583498879
air_0382c794b73b51ad_2017-04-25,3.2263339801329907
air_0382c794b73b51ad_2017-04-26,3.2029807300276696
air_0382c794b73b51ad_2017-04-27,3.2614538883947324
air_0382c794b73b51ad_2017-04-28,3.243644080265882
air_0382c794b73b51ad_2017-04-29,3.5138135540000945
air_0382c794b73b51ad_2017-04-30,3.6835827529533196
air_0382c794b73b51ad_2017-05-01,3.0394654361844893
air_0382c794b73b51ad_2017-05-02,3.215741832818601
air_0382c794b73b51ad_2017-05-03,3.478659518644402
air_0382c794b73b51ad_2017-05-04,3.4725065280197756
air_0382c794b73b51ad_2017-05-05,3.532854516246735
air_0382c794b73b51ad_2017-05-06,3.6965156596967725
air_0382c794b73b51ad_2017-05-07,3.674245147231559
air_0382c794b73b51ad_2017-05-08,3.0394654361844893
air_0382c794b73b51ad_2017-05-09,3.215741832818601
air_0382c794b73b51ad_2017-05-10,3.202009485598337
air_0382c794b73b51ad_2017-05-11,3.250861741080343
air_0382c794b73b51ad_2017-05-12,3.2330519329514926
air_0382c794b73b51ad_2017-05-13,3.6965156596967725
air_0382c794b73b51ad_2017-05-14,3.674245147231559
air_0382c794b73b51ad_2017-05-15,3.0394654361844893
air_0382c794b73b51ad_2017-05-16,3.215741832818601
air_0382c794b73b51ad_2017-05-17,3.202009485598337
air_0382c794b73b51ad_2017-05-18,3.250861741080343
air_0382c794b73b51ad_2017-05-19,3.2330519329514926
air_0382c794b73b51ad_2017-05-20,3.6965156596967725
air_0382c794b73b51ad_2017-05-21,3.674245147231559
air_0382c794b73b51ad_2017-05-22,3.0394654361844893
air_0382c794b73b51ad_2017-05-23,3.215741832818601
air_0382c794b73b51ad_2017-05-24,3.202009485598337
air_0382c794b73b51ad_2017-05-25,3.250861741080343
air_0382c794b73b51ad_2017-05-26,3.2330519329514926
air_0382c794b73b51ad_2017-05-27,3.6965156596967725
air_0382c794b73b51ad_2017-05-28,3.674245147231559
air_0382c794b73b51ad_2017-05-29,3.0394654361844893
air_0382c794b73b51ad_2017-05-30,3.215741832818601
air_0382c794b73b51ad_2017-05-31,3.202009485598337
air_03963426c9312048_2017-04-23,1.9710666530000627
air_03963426c9312048_2017-04-24,3.0937829364593936
air_03963426c9312048_2017-04-25,2.838300962710357
air_03963426c9312048_2017-04-26,3.513967576831231
air_03963426c9312048_2017-04-27,2.403284194106136
air_03963426c9312048_2017-04-28,4.097084074684424
air_03963426c9312048_2017-04-29,3.936982193747438
air_03963426c9312048_2017-04-30,1.9710666530000627
air_03963426c9312048_2017-05-01,3.292919811565575
air_03963426c9312048_2017-05-02,3.4823026888685917
air_03963426c9312048_2017-05-03,3.2403810379161935
air_03963426c9312048_2017-05-04,1.986704583432972
air_03963426c9312048_2017-05-05,3.8763866983574684
air_03963426c9312048_2017-05-06,3.938610003292676
air_03963426c9312048_2017-05-07,1.9717171950716808
air_03963426c9312048_2017-05-08,3.3931588866852187
air_03963426c9312048_2017-05-09,2.6751497793522874
air_03963426c9312048_2017-05-10,2.27744910834389
air_03963426c9312048_2017-05-11,2.4158701087231824
air_03963426c9312048_2017-05-12,4.181278138998682
air_03963426c9312048_2017-05-13,3.854525033305621
air_03963426c9312048_2017-05-14,1.9717171950716808
air_03963426c9312048_2017-05-15,3.1838587944283696
air_03963426c9312048_2017-05-16,2.6751497793522874
air_03963426c9312048_2017-05-17,2.27744910834389
air_03963426c9312048_2017-05-18,2.4158701087231824
air_03963426c9312048_2017-05-19,4.048922314283133
air_03963426c9312048_2017-05-20,3.854525033305621
air_03963426c9312048_2017-05-21,1.9717171950716808
air_03963426c9312048_2017-05-22,2.9026601002492205
air_03963426c9312048_2017-05-23,2.6751497793522874
air_03963426c9312048_2017-05-24,2.27744910834389
air_03963426c9312048_2017-05-25,2.4158701087231824
air_03963426c9312048_2017-05-26,3.9433354670748795
air_03963426c9312048_2017-05-27,3.854525033305621
air_03963426c9312048_2017-05-28,1.9717171950716808
air_03963426c9312048_2017-05-29,2.9026601002492205
air_03963426c9312048_2017-05-30,2.6751497793522874
air_03963426c9312048_2017-05-31,2.27744910834389
air_04341b588bde96cd_2017-04-23,3.6699581153332566
air_04341b588bde96cd_2017-04-24,3.5395544917215562
air_04341b588bde96cd_2017-04-25,3.676716762111837
air_04341b588bde96cd_2017-04-26,3.250081068396658
air_04341b588bde96cd_2017-04-27,3.002191428416584
air_04341b588bde96cd_2017-04-28,3.7290326987209537
air_04341b588bde96cd_2017-04-29,3.8431876150848683
air_04341b588bde96cd_2017-04-30,3.6699581153332566
air_04341b588bde96cd_2017-05-01,3.5168028732993752
air_04341b588bde96cd_2017-05-02,3.653965143689656
air_04341b588bde96cd_2017-05-03,3.6452063975118314
air_04341b588bde96cd_2017-05-04,3.2277890895945336
air_04341b588bde96cd_2017-05-05,3.458791450148455
air_04341b588bde96cd_2017-05-06,3.626635676237142
air_04341b588bde96cd_2017-05-07,3.6472064969110756
air_04341b588bde96cd_2017-05-08,3.5168028732993752
air_04341b588bde96cd_2017-05-09,3.653965143689656
air_04341b588bde96cd_2017-05-10,3.227329449974477
air_04341b588bde96cd_2017-05-11,2.979439809994403
air_04341b588bde96cd_2017-05-12,3.7062810802987727
air_04341b588bde96cd_2017-05-13,3.626635676237142
air_04341b588bde96cd_2017-05-14,3.6472064969110756
air_04341b588bde96cd_2017-05-15,3.5168028732993752
air_04341b588bde96cd_2017-05-16,3.653965143689656
air_04341b588bde96cd_2017-05-17,3.227329449974477
air_04341b588bde96cd_2017-05-18,2.979439809994403
air_04341b588bde96cd_2017-05-19,3.7062810802987727
air_04341b588bde96cd_2017-05-20,3.626635676237142
air_04341b588bde96cd_2017-05-21,3.6472064969110756
air_04341b588bde96cd_2017-05-22,3.5168028732993752
air_04341b588bde96cd_2017-05-23,3.653965143689656
air_04341b588bde96cd_2017-05-24,3.227329449974477
air_04341b588bde96cd_2017-05-25,2.979439809994403
air_04341b588bde96cd_2017-05-26,3.7062810802987727
air_04341b588bde96cd_2017-05-27,3.626635676237142
air_04341b588bde96cd_2017-05-28,3.6472064969110756
air_04341b588bde96cd_2017-05-29,3.5168028732993752
air_04341b588bde96cd_2017-05-30,3.653965143689656
air_04341b588bde96cd_2017-05-31,3.227329449974477
air_049f6d5b402a31b2_2017-04-23,1.740504451687562
air_049f6d5b402a31b2_2017-04-24,2.469448097908559
air_049f6d5b402a31b2_2017-04-25,2.532344666105737
air_049f6d5b402a31b2_2017-04-26,2.4474055336990483
air_049f6d5b402a31b2_2017-04-27,2.525982909074331
air_049f6d5b402a31b2_2017-04-28,2.613207855260174
air_049f6d5b402a31b2_2017-04-29,3.2630788417728755
air_049f6d5b402a31b2_2017-04-30,1.740504451687562
air_049f6d5b402a31b2_2017-05-01,2.3568535046855326
air_049f6d5b402a31b2_2017-05-02,2.522191271398157
air_049f6d5b402a31b2_2017-05-03,2.89157998099994
air_049f6d5b402a31b2_2017-05-04,2.8455320308338545
air_049f6d5b402a31b2_2017-05-05,2.7047864688740497
air_049f6d5b402a31b2_2017-05-06,3.2347173219341467
air_049f6d5b402a31b2_2017-05-07,1.7944244627583468
air_049f6d5b402a31b2_2017-05-08,2.3568535046855326
air_049f6d5b402a31b2_2017-05-09,2.522191271398157
air_049f6d5b402a31b2_2017-05-10,2.4372521389914685
air_049f6d5b402a31b2_2017-05-11,2.516425483087539
air_049f6d5b402a31b2_2017-05-12,2.59707212726967
air_049f6d5b402a31b2_2017-05-13,3.2347173219341467
air_049f6d5b402a31b2_2017-05-14,1.7944244627583468
air_049f6d5b402a31b2_2017-05-15,2.3568535046855326
air_049f6d5b402a31b2_2017-05-16,2.522191271398157
air_049f6d5b402a31b2_2017-05-17,2.4372521389914685
air_049f6d5b402a31b2_2017-05-18,2.516425483087539
air_049f6d5b402a31b2_2017-05-19,2.59707212726967
air_049f6d5b402a31b2_2017-05-20,3.2347173219341467
air_049f6d5b402a31b2_2017-05-21,1.7944244627583468
air_049f6d5b402a31b2_2017-05-22,2.3568535046855326
air_049f6d5b402a31b2_2017-05-23,2.522191271398157
air_049f6d5b402a31b2_2017-05-24,2.4372521389914685
air_049f6d5b402a31b2_2017-05-25,2.516425483087539
air_049f6d5b402a31b2_2017-05-26,2.59707212726967
air_049f6d5b402a31b2_2017-05-27,3.2347173219341467
air_049f6d5b402a31b2_2017-05-28,1.7944244627583468
air_049f6d5b402a31b2_2017-05-29,2.3568535046855326
air_049f6d5b402a31b2_2017-05-30,2.522191271398157
air_049f6d5b402a31b2_2017-05-31,2.4372521389914685
air_04cae7c1bc9b2a0b_2017-04-23,2.5719955389980353
air_04cae7c1bc9b2a0b_2017-04-24,1.689721460036048
air_04cae7c1bc9b2a0b_2017-04-25,2.6710686592866306
air_04cae7c1bc9b2a0b_2017-04-26,2.5658355761875926
air_04cae7c1bc9b2a0b_2017-04-27,2.396121965657206
air_04cae7c1bc9b2a0b_2017-04-28,3.179766475877968
air_04cae7c1bc9b2a0b_2017-04-29,3.1949495769382414
air_04cae7c1bc9b2a0b_2017-04-30,2.5719955389980353
air_04cae7c1bc9b2a0b_2017-05-01,1.758936019801008
air_04cae7c1bc9b2a0b_2017-05-02,2.553380305617324
air_04cae7c1bc9b2a0b_2017-05-03,3.2370744913398823
air_04cae7c1bc9b2a0b_2017-05-04,2.967406745547566
air_04cae7c1bc9b2a0b_2017-05-05,3.303891894941176
air_04cae7c1bc9b2a0b_2017-05-06,3.386000425747831
air_04cae7c1bc9b2a0b_2017-05-07,2.602106642017127
air_04cae7c1bc9b2a0b_2017-05-08,1.758936019801008
air_04cae7c1bc9b2a0b_2017-05-09,2.553380305617324
air_04cae7c1bc9b2a0b_2017-05-10,2.952157162465947
air_04cae7c1bc9b2a0b_2017-05-11,2.424700745169345
air_04cae7c1bc9b2a0b_2017-05-12,3.2098775788970597
air_04cae7c1bc9b2a0b_2017-05-13,3.386000425747831
air_04cae7c1bc9b2a0b_2017-05-14,2.602106642017127
air_04cae7c1bc9b2a0b_2017-05-15,1.758936019801008
air_04cae7c1bc9b2a0b_2017-05-16,2.553380305617324
air_04cae7c1bc9b2a0b_2017-05-17,2.952157162465947
air_04cae7c1bc9b2a0b_2017-05-18,2.424700745169345
air_04cae7c1bc9b2a0b_2017-05-19,3.2098775788970597
air_04cae7c1bc9b2a0b_2017-05-20,3.444262173514337
air_04cae7c1bc9b2a0b_2017-05-21,2.602106642017127
air_04cae7c1bc9b2a0b_2017-05-22,1.758936019801008
air_04cae7c1bc9b2a0b_2017-05-23,2.553380305617324
air_04cae7c1bc9b2a0b_2017-05-24,2.952157162465947
air_04cae7c1bc9b2a0b_2017-05-25,2.424700745169345
air_04cae7c1bc9b2a0b_2017-05-26,3.2098775788970597
air_04cae7c1bc9b2a0b_2017-05-27,3.386000425747831
air_04cae7c1bc9b2a0b_2017-05-28,2.602106642017127
air_04cae7c1bc9b2a0b_2017-05-29,1.758936019801008
air_04cae7c1bc9b2a0b_2017-05-30,2.553380305617324
air_04cae7c1bc9b2a0b_2017-05-31,2.952157162465947
air_0585011fa179bcce_2017-04-23,1.8790141343432594
air_0585011fa179bcce_2017-04-24,1.8123936016538824
air_0585011fa179bcce_2017-04-25,1.223972797051016
air_0585011fa179bcce_2017-04-26,1.6136510387272178
air_0585011fa179bcce_2017-04-27,1.9538081628046902
air_0585011fa179bcce_2017-04-28,1.8005493301507005
air_0585011fa179bcce_2017-04-29,2.0835346727773487
air_0585011fa179bcce_2017-04-30,1.8790141343432594
air_0585011fa179bcce_2017-05-01,1.90939533564547
air_0585011fa179bcce_2017-05-02,1.306909045488715
air_0585011fa179bcce_2017-05-03,2.1596554692891026
air_0585011fa179bcce_2017-05-04,2.3935222100233964
air_0585011fa179bcce_2017-05-05,2.625606221083648
air_0585011fa179bcce_2017-05-06,2.0218886496700867
air_0585011fa179bcce_2017-05-07,2.0092535434562726
air_0585011fa179bcce_2017-05-08,1.90939533564547
air_0585011fa179bcce_2017-05-09,1.306909045488715
air_0585011fa179bcce_2017-05-10,1.781372340449643
air_0585011fa179bcce_2017-05-11,2.0874163350530526
air_0585011fa179bcce_2017-05-12,1.935756024934726
air_0585011fa179bcce_2017-05-13,2.0218886496700867
air_0585011fa179bcce_2017-05-14,2.0092535434562726
air_0585011fa179bcce_2017-05-15,1.90939533564547
air_0585011fa179bcce_2017-05-16,1.306909045488715
air_0585011fa179bcce_2017-05-17,1.781372340449643
air_0585011fa179bcce_2017-05-18,2.0874163350530526
air_0585011fa179bcce_2017-05-19,1.935756024934726
air_0585011fa179bcce_2017-05-20,2.0218886496700867
air_0585011fa179bcce_2017-05-21,2.0092535434562726
air_0585011fa179bcce_2017-05-22,1.90939533564547
air_0585011fa179bcce_2017-05-23,1.306909045488715
air_0585011fa179bcce_2017-05-24,1.781372340449643
air_0585011fa179bcce_2017-05-25,2.0874163350530526
air_0585011fa179bcce_2017-05-26,1.935756024934726
air_0585011fa179bcce_2017-05-27,2.0218886496700867
air_0585011fa179bcce_2017-05-28,2.0092535434562726
air_0585011fa179bcce_2017-05-29,1.90939533564547
air_0585011fa179bcce_2017-05-30,1.306909045488715
air_0585011fa179bcce_2017-05-31,1.781372340449643
air_05c325d315cc17f5_2017-04-23,3.617380381220373
air_05c325d315cc17f5_2017-04-24,3.320462913797846
air_05c325d315cc17f5_2017-04-25,3.472979387411899
air_05c325d315cc17f5_2017-04-26,3.0657541987969825
air_05c325d315cc17f5_2017-04-27,3.2381269946000146
air_05c325d315cc17f5_2017-04-28,3.323475234481086
air_05c325d315cc17f5_2017-04-29,3.744012708785861
air_05c325d315cc17f5_2017-04-30,3.617380381220373
air_05c325d315cc17f5_2017-05-01,3.254074156768852
air_05c325d315cc17f5_2017-05-02,3.4225359170930014
air_05c325d315cc17f5_2017-05-03,3.4325412337467536
air_05c325d315cc17f5_2017-05-04,3.276335051340051
air_05c325d315cc17f5_2017-05-05,3.4331212724106224
air_05c325d315cc17f5_2017-05-06,3.682997105290042
air_05c325d315cc17f5_2017-05-07,3.5705597306304524
air_05c325d315cc17f5_2017-05-08,3.254074156768852
air_05c325d315cc17f5_2017-05-09,3.4225359170930014
air_05c325d315cc17f5_2017-05-10,3.015310728478085
